threshold,tp,tn,fp,fn,n,positives,negatives,flagged,passed,recall,specificity,fpr,fnr,precision,npv,accuracy,f1,recall_lo,recall_hi,fpr_lo,fpr_hi
0.5754573626417425,53,520,332,1,906,54,852,385,521,0.9814814814814815,0.6103286384976526,0.38967136150234744,0.018518518518518517,0.13766233766233765,0.9980806142034548,0.6324503311258278,0.24145785876993167,0.9423076923076923,1.0,0.3650230321675126,0.41725789581101075
0.5756629008534063,53,521,331,1,906,54,852,384,522,0.9814814814814815,0.6115023474178404,0.3884976525821596,0.018518518518518517,0.13802083333333334,0.9980842911877394,0.6335540838852097,0.2420091324200913,0.9423076923076923,1.0,0.3650057937427578,0.415349932626054
0.5771530904872072,53,522,330,1,906,54,852,383,523,0.9814814814814815,0.6126760563380281,0.3873239436619718,0.018518518518518517,0.13838120104438642,0.9980879541108987,0.6346578366445916,0.2425629290617849,0.9423076923076923,1.0,0.36291217108884727,0.4144893111638955
0.5779136598966016,53,523,329,1,906,54,852,382,524,0.9814814814814815,0.613849765258216,0.38615023474178406,0.018518518518518517,0.1387434554973822,0.9980916030534351,0.6357615894039735,0.24311926605504589,0.9423076923076923,1.0,0.3629006796044591,0.4121158233936948
0.5788517510729636,53,525,327,1,906,54,852,380,526,0.9814814814814815,0.6161971830985915,0.38380281690140844,0.018518518518518517,0.1394736842105263,0.9980988593155894,0.6379690949227373,0.24423963133640553,0.9423076923076923,1.0,0.3596242261592909,0.41078214118082124
0.579420748527303,53,526,326,1,906,54,852,379,527,0.9814814814814815,0.6173708920187794,0.3826291079812207,0.018518518518518517,0.13984168865435356,0.9981024667931688,0.6390728476821192,0.24480369515011546,0.9423076923076923,1.0,0.3577124007936508,0.4101692607650927
0.5802171290711701,53,526,326,1,906,54,852,379,527,0.9814814814814815,0.6173708920187794,0.3826291079812207,0.018518518518518517,0.13984168865435356,0.9981024667931688,0.6390728476821192,0.24480369515011546,0.9423076923076923,1.0,0.3577124007936508,0.4101692607650927
0.58036790951467,53,528,324,1,906,54,852,377,529,0.9814814814814815,0.6197183098591549,0.38028169014084506,0.018518518518518517,0.14058355437665782,0.998109640831758,0.6412803532008831,0.2459396751740139,0.9423076923076923,1.0,0.3557919621749409,0.4084022086010319
0.5820139290534027,53,529,323,1,906,54,852,376,530,0.9814814814814815,0.6208920187793427,0.37910798122065725,0.018518518518518517,0.14095744680851063,0.9981132075471698,0.6423841059602649,0.24651162790697675,0.9423076923076923,1.0,0.35420756718252194,0.4078025779846687
0.584673437879183,53,530,322,1,906,54,852,375,531,0.9814814814814815,0.6220657276995305,0.3779342723004695,0.018518518518518517,0.14133333333333334,0.9981167608286252,0.6434878587196468,0.24708624708624707,0.9423076923076923,1.0,0.3524632054097992,0.40718562874251496
0.5860604595951202,53,531,321,1,906,54,852,374,532,0.9814814814814815,0.6232394366197183,0.3767605633802817,0.018518518518518517,0.14171122994652408,0.9981203007518797,0.6445916114790287,0.24766355140186916,0.9423076923076923,1.0,0.3509076841584478,0.406661268774824
0.5865553072374738,53,533,319,1,906,54,852,372,534,0.9814814814814815,0.6255868544600939,0.3744131455399061,0.018518518518518517,0.1424731182795699,0.99812734082397,0.6467991169977925,0.24882629107981222,0.9423076923076923,1.0,0.3479756133294265,0.4046518602733707
0.5873903741752169,53,534,318,1,906,54,852,371,535,0.9814814814814815,0.6267605633802817,0.3732394366197183,0.018518518518518517,0.14285714285714285,0.9981308411214953,0.6479028697571744,0.24941176470588236,0.9423076923076923,1.0,0.3454716896351236,0.40425531914893614
0.5885612631748863,53,535,317,1,906,54,852,370,536,0.9814814814814815,0.6279342723004695,0.3720657276995305,0.018518518518518517,0.14324324324324325,0.9981343283582089,0.6490066225165563,0.25,0.9423076923076923,1.0,0.34439264681708237,0.40309984329983223
0.593227973800975,53,536,316,1,906,54,852,369,537,0.9814814814814815,0.6291079812206573,0.37089201877934275,0.018518518518518517,0.14363143631436315,0.9981378026070763,0.6501103752759382,0.25059101654846333,0.9423076923076923,1.0,0.34288573566782965,0.4028107182164994
0.595887633138851,53,537,315,1,906,54,852,368,538,0.9814814814814815,0.6302816901408451,0.36971830985915494,0.018518518518518517,0.14402173913043478,0.9981412639405205,0.6512141280353201,0.25118483412322273,0.9423076923076923,1.0,0.33990493610198197,0.4019092824277516
0.5960748640181692,53,538,314,1,906,54,852,367,539,0.9814814814814815,0.6314553990610329,0.3685446009389671,0.018518518518518517,0.1444141689373297,0.9981447124304267,0.652317880794702,0.2517814726840855,0.9423076923076923,1.0,0.33864788468165447,0.4012030837969869
0.5979327319877126,53,539,313,1,906,54,852,366,540,0.9814814814814815,0.6326291079812206,0.3673708920187793,0.018518518518518517,0.1448087431693989,0.9981481481481481,0.6534216335540839,0.2523809523809524,0.9423076923076923,1.0,0.33750696856925794,0.40000593824228026
0.5996997192660366,53,540,312,1,906,54,852,365,541,0.9814814814814815,0.6338028169014085,0.36619718309859156,0.018518518518518517,0.14520547945205478,0.9981515711645101,0.6545253863134658,0.2529832935560859,0.9423076923076923,1.0,0.33602589718971376,0.39976449275362314
0.6004790060580741,53,542,310,1,906,54,852,363,543,0.9814814814814815,0.636150234741784,0.36384976525821594,0.018518518518518517,0.14600550964187328,0.998158379373849,0.6567328918322296,0.2541966426858513,0.9423076923076923,1.0,0.3348332642916321,0.3958656228118178
0.6008121878399841,53,543,309,1,906,54,852,362,544,0.9814814814814815,0.6373239436619719,0.3626760563380282,0.018518518518518517,0.1464088397790055,0.9981617647058824,0.6578366445916115,0.2548076923076923,0.9423076923076923,1.0,0.33449054118773947,0.39405219780219775
0.6027012660676688,53,544,308,1,906,54,852,361,545,0.9814814814814815,0.6384976525821596,0.3615023474178404,0.018518518518518517,0.14681440443213298,0.998165137614679,0.6589403973509934,0.25542168674698795,0.9423076923076923,1.0,0.3329425212054341,0.393235523456121
0.6041905152713459,53,545,307,1,906,54,852,360,546,0.9814814814814815,0.6396713615023474,0.36032863849765256,0.018518518518518517,0.14722222222222223,0.9981684981684982,0.6600441501103753,0.2560386473429952,0.9423076923076923,1.0,0.33217531028368796,0.39083530180605036
0.6058251143446147,53,546,306,1,906,54,852,359,547,0.9814814814814815,0.6408450704225352,0.3591549295774648,0.018518518518518517,0.14763231197771587,0.9981718464351006,0.6611479028697572,0.2566585956416465,0.9423076923076923,1.0,0.3306162774772307,0.38992974238875877
0.6069103977951242,53,547,305,1,906,54,852,358,548,0.9814814814814815,0.642018779342723,0.357981220657277,0.018518518518518517,0.14804469273743018,0.9981751824817519,0.6622516556291391,0.25728155339805825,0.9423076923076923,1.0,0.32953151190957863,0.3888888888888889
0.6080939074210967,53,548,304,1,906,54,852,357,549,0.9814814814814815,0.6431924882629108,0.3568075117370892,0.018518518518518517,0.1484593837535014,0.9981785063752276,0.6633554083885209,0.25790754257907544,0.9423076923076923,1.0,0.3283909654824522,0.388113610028442
0.6082422022001887,53,550,302,1,906,54,852,355,551,0.9814814814814815,0.6455399061032864,0.3544600938967136,0.018518518518518517,0.14929577464788732,0.9981851179673321,0.6655629139072847,0.2591687041564792,0.9423076923076923,1.0,0.3254691491188529,0.3859862854539568
0.6090595380199068,53,551,301,1,906,54,852,354,552,0.9814814814814815,0.6467136150234741,0.3532863849765258,0.018518518518518517,0.1497175141242938,0.9981884057971014,0.6666666666666666,0.25980392156862747,0.9423076923076923,1.0,0.32505619390752555,0.38426583702808004
0.6101266290611802,53,552,300,1,906,54,852,353,553,0.9814814814814815,0.647887323943662,0.352112676056338,0.018518518518518517,0.1501416430594901,0.9981916817359855,0.6677704194260485,0.26044226044226043,0.9423076923076923,1.0,0.32373271889400923,0.38372767495818266
0.6107510576221067,53,553,299,1,906,54,852,352,554,0.9814814814814815,0.6490610328638498,0.35093896713615025,0.018518518518518517,0.15056818181818182,0.9981949458483754,0.6688741721854304,0.26108374384236455,0.9423076923076923,1.0,0.32373104825344556,0.3812351543942993
0.6123452524851142,53,554,298,1,906,54,852,351,555,0.9814814814814815,0.6502347417840375,0.34976525821596244,0.018518518518518517,0.150997150997151,0.9981981981981982,0.6699779249448123,0.2617283950617284,0.9423076923076923,1.0,0.3236624812337928,0.37873447302316127
0.6129807692307693,53,554,298,1,906,54,852,351,555,0.9814814814814815,0.6502347417840375,0.34976525821596244,0.018518518518518517,0.150997150997151,0.9981981981981982,0.6699779249448123,0.2617283950617284,0.9423076923076923,1.0,0.3236624812337928,0.37873447302316127
0.6137565150308902,53,556,296,1,906,54,852,349,557,0.9814814814814815,0.6525821596244131,0.3474178403755869,0.018518518518518517,0.1518624641833811,0.9982046678635548,0.6721854304635762,0.2630272952853598,0.9423076923076923,1.0,0.3211304808984843,0.377494486755917
0.6162348316835253,53,557,295,1,906,54,852,348,558,0.9814814814814815,0.653755868544601,0.34624413145539906,0.018518518518518517,0.15229885057471265,0.9982078853046595,0.673289183222958,0.263681592039801,0.9423076923076923,1.0,0.32018561484918795,0.376183366301481
0.616519790144829,53,559,293,1,906,54,852,346,560,0.9814814814814815,0.6561032863849765,0.3438967136150235,0.018518518518518517,0.1531791907514451,0.9982142857142857,0.6754966887417219,0.265,0.9423076923076923,1.0,0.3165703902193937,0.3747072599531616
0.6177502557005454,52,559,293,2,906,54,852,345,561,0.9629629629629629,0.6561032863849765,0.3438967136150235,0.037037037037037035,0.15072463768115943,0.9964349376114082,0.67439293598234,0.2606516290726817,0.9130434782608695,1.0,0.3165703902193937,0.3747072599531616
0.618531889290012,52,559,293,2,906,54,852,345,561,0.9629629629629629,0.6561032863849765,0.3438967136150235,0.037037037037037035,0.15072463768115943,0.9964349376114082,0.67439293598234,0.2606516290726817,0.9130434782608695,1.0,0.3165703902193937,0.3747072599531616
0.6198336138504847,52,561,291,2,906,54,852,343,563,0.9629629629629629,0.6584507042253521,0.3415492957746479,0.037037037037037035,0.15160349854227406,0.9964476021314387,0.6766004415011038,0.2619647355163728,0.9130434782608695,1.0,0.3137823772445575,0.3732577519379845
0.6213723605218161,52,562,290,2,906,54,852,342,564,0.9629629629629629,0.6596244131455399,0.3403755868544601,0.037037037037037035,0.15204678362573099,0.9964539007092199,0.6777041942604857,0.26262626262626265,0.9130434782608695,1.0,0.31278372308626784,0.3717034211110921
0.6215235792019347,52,562,290,2,906,54,852,342,564,0.9629629629629629,0.6596244131455399,0.3403755868544601,0.037037037037037035,0.15204678362573099,0.9964539007092199,0.6777041942604857,0.26262626262626265,0.9130434782608695,1.0,0.31278372308626784,0.3717034211110921
0.6234490666390999,51,563,289,3,906,54,852,340,566,0.9444444444444444,0.6607981220657277,0.3392018779342723,0.05555555555555555,0.15,0.9946996466431095,0.6777041942604857,0.25888324873096447,0.8846153846153846,1.0,0.31087350044171436,0.3707215078509545
0.6252471283198229,51,565,287,3,906,54,852,338,568,0.9444444444444444,0.6631455399061033,0.3368544600938967,0.05555555555555555,0.15088757396449703,0.9947183098591549,0.6799116997792495,0.2602040816326531,0.8846153846153846,1.0,0.3071491593299635,0.3695395513577332
0.6278604285280684,51,566,286,3,906,54,852,337,569,0.9444444444444444,0.6643192488262911,0.33568075117370894,0.05555555555555555,0.1513353115727003,0.9947275922671354,0.6810154525386314,0.2608695652173913,0.8846153846153846,1.0,0.3059771659971826,0.3683650572471925
0.6301106236660773,51,567,285,3,906,54,852,336,570,0.9444444444444444,0.6654929577464789,0.3345070422535211,0.05555555555555555,0.15178571428571427,0.9947368421052631,0.6821192052980133,0.26153846153846155,0.8846153846153846,1.0,0.3047934292607819,0.3676831968571537
0.6307450365266221,51,568,284,3,906,54,852,335,571,0.9444444444444444,0.6666666666666666,0.3333333333333333,0.05555555555555555,0.15223880597014924,0.9947460595446584,0.6832229580573952,0.2622107969151671,0.8846153846153846,1.0,0.3047508690614137,0.3658572580412935
0.6321106894391838,51,569,283,3,906,54,852,334,572,0.9444444444444444,0.6678403755868545,0.33215962441314556,0.05555555555555555,0.15269461077844312,0.9947552447552448,0.6843267108167771,0.26288659793814434,0.8846153846153846,1.0,0.3030294302471722,0.36542981370354516
0.633002153157497,51,570,282,3,906,54,852,333,573,0.9444444444444444,0.6690140845070423,0.33098591549295775,0.05555555555555555,0.15315315315315314,0.9947643979057592,0.6854304635761589,0.26356589147286824,0.8846153846153846,1.0,0.30292048276142797,0.36332545591433824
0.6358636945535849,51,571,281,3,906,54,852,332,574,0.9444444444444444,0.67018779342723,0.32981220657276994,0.05555555555555555,0.1536144578313253,0.9947735191637631,0.6865342163355408,0.26424870466321243,0.8846153846153846,1.0,0.3018383148352481,0.3622925524712254
0.6372265168803067,51,572,280,3,906,54,852,331,575,0.9444444444444444,0.6713615023474179,0.3286384976525822,0.05555555555555555,0.1540785498489426,0.9947826086956522,0.6876379690949227,0.2649350649350649,0.8846153846153846,1.0,0.30163951198560757,0.36065573770491804
0.6377977773043366,51,574,278,3,906,54,852,329,577,0.9444444444444444,0.6737089201877934,0.32629107981220656,0.05555555555555555,0.15501519756838905,0.9948006932409013,0.6898454746136865,0.26631853785900783,0.8846153846153846,1.0,0.29824509498598567,0.35944700460829493
0.6379723469633779,51,575,277,3,906,54,852,328,578,0.9444444444444444,0.6748826291079812,0.32511737089201875,0.05555555555555555,0.15548780487804878,0.9948096885813149,0.6909492273730684,0.2670157068062827,0.8846153846153846,1.0,0.29824509498598567,0.3563009868559426
0.6388849204811808,51,576,276,3,906,54,852,327,579,0.9444444444444444,0.676056338028169,0.323943661971831,0.05555555555555555,0.1559633027522936,0.9948186528497409,0.6920529801324503,0.2677165354330709,0.8846153846153846,1.0,0.2971996278575226,0.35537331759149937
0.640125849458937,51,577,275,3,906,54,852,326,580,0.9444444444444444,0.6772300469483568,0.3227699530516432,0.05555555555555555,0.15644171779141106,0.9948275862068966,0.6931567328918322,0.26842105263157895,0.8846153846153846,1.0,0.29678150470564596,0.3537772262806435
0.6405075187969925,51,578,274,3,906,54,852,325,581,0.9444444444444444,0.6784037558685446,0.3215962441314554,0.05555555555555555,0.15692307692307692,0.9948364888123924,0.6942604856512141,0.2691292875989446,0.8846153846153846,1.0,0.29529216143867115,0.3528769897813785
0.6424465255040495,51,579,273,3,906,54,852,324,582,0.9444444444444444,0.6795774647887324,0.3204225352112676,0.05555555555555555,0.1574074074074074,0.9948453608247423,0.695364238410596,0.2698412698412698,0.8846153846153846,1.0,0.29418568138999374,0.35184072748067263
0.643809376345029,51,580,272,3,906,54,852,323,583,0.9444444444444444,0.6807511737089202,0.3192488262910798,0.05555555555555555,0.15789473684210525,0.9948542024013722,0.6964679911699779,0.27055702917771884,0.8846153846153846,1.0,0.2922531191716509,0.3515468679002974
0.6444491890967239,51,582,270,3,906,54,852,321,585,0.9444444444444444,0.6830985915492958,0.31690140845070425,0.05555555555555555,0.1588785046728972,0.9948717948717949,0.6986754966887417,0.272,0.8846153846153846,1.0,0.29092735875878317,0.3470838272447525
0.645071775037966,51,583,269,3,906,54,852,320,586,0.9444444444444444,0.6842723004694836,0.31572769953051644,0.05555555555555555,0.159375,0.9948805460750854,0.6997792494481236,0.2727272727272727,0.8846153846153846,1.0,0.2891705069124424,0.3467746724388936
0.6453805977462214,51,584,268,3,906,54,852,319,587,0.9444444444444444,0.6854460093896714,0.3145539906103286,0.05555555555555555,0.15987460815047022,0.9948892674616695,0.7008830022075055,0.2734584450402145,0.8846153846153846,1.0,0.2863865663322185,0.34651629003949097
0.6461095469291311,51,585,267,3,906,54,852,318,588,0.9444444444444444,0.6866197183098591,0.31338028169014087,0.05555555555555555,0.16037735849056603,0.9948979591836735,0.7019867549668874,0.27419354838709675,0.8846153846153846,1.0,0.28537036776449565,0.34593795275213424
0.6472503080533273,51,586,266,3,906,54,852,317,589,0.9444444444444444,0.687793427230047,0.31220657276995306,0.05555555555555555,0.1608832807570978,0.9949066213921901,0.7030905077262694,0.2749326145552561,0.8846153846153846,1.0,0.2836683813954002,0.3456221198156682
0.650575770893136,51,587,265,3,906,54,852,316,590,0.9444444444444444,0.6889671361502347,0.31103286384976525,0.05555555555555555,0.16139240506329114,0.9949152542372881,0.7041942604856513,0.2756756756756757,0.8846153846153846,1.0,0.2825052409572355,0.3444700460829493
0.6521592677587816,51,588,264,3,906,54,852,315,591,0.9444444444444444,0.6901408450704225,0.30985915492957744,0.05555555555555555,0.1619047619047619,0.9949238578680203,0.7052980132450332,0.2764227642276423,0.8846153846153846,1.0,0.28109848319391967,0.3433901230269582
0.6522777869016099,51,589,263,3,906,54,852,314,592,0.9444444444444444,0.6913145539906104,0.3086854460093897,0.05555555555555555,0.1624203821656051,0.9949324324324325,0.7064017660044151,0.27717391304347827,0.8846153846153846,1.0,0.279574267447769,0.3425094471853559
0.6572742528938098,51,591,261,3,906,54,852,312,594,0.9444444444444444,0.6936619718309859,0.30633802816901406,0.05555555555555555,0.16346153846153846,0.9949494949494949,0.7086092715231788,0.2786885245901639,0.8846153846153846,1.0,0.27659261576971217,0.3408914624312109
0.6587677673203989,51,592,260,3,906,54,852,311,595,0.9444444444444444,0.6948356807511737,0.3051643192488263,0.05555555555555555,0.1639871382636656,0.9949579831932773,0.7097130242825607,0.27945205479452057,0.8846153846153846,1.0,0.2757780607544559,0.3396703306172038
0.6601812827112088,51,593,259,3,906,54,852,310,596,0.9444444444444444,0.6960093896713615,0.3039906103286385,0.05555555555555555,0.16451612903225807,0.9949664429530202,0.7108167770419426,0.2802197802197802,0.8846153846153846,1.0,0.27531156723073813,0.33838053263315826
0.6620511872975622,51,594,258,3,906,54,852,309,597,0.9444444444444444,0.6971830985915493,0.3028169014084507,0.05555555555555555,0.1650485436893204,0.9949748743718593,0.7119205298013245,0.2809917355371901,0.8846153846153846,1.0,0.27294391081820096,0.3376474407944996
0.662248824210601,51,595,257,3,906,54,852,308,598,0.9444444444444444,0.6983568075117371,0.30164319248826293,0.05555555555555555,0.16558441558441558,0.9949832775919732,0.7130242825607064,0.281767955801105,0.8846153846153846,1.0,0.272938560520362,0.33453696757522705
0.6625942011589518,51,596,256,3,906,54,852,307,599,0.9444444444444444,0.6995305164319249,0.3004694835680751,0.05555555555555555,0.16612377850162866,0.994991652754591,0.7141280353200883,0.28254847645429365,0.8846153846153846,1.0,0.271749505497846,0.3341525731795107
0.6634076334561099,51,597,255,3,906,54,852,306,600,0.9444444444444444,0.7007042253521126,0.2992957746478873,0.05555555555555555,0.16666666666666666,0.995,0.7152317880794702,0.2833333333333333,0.8846153846153846,1.0,0.27147343473471863,0.3329400585845634
0.6639259893654801,51,599,253,3,906,54,852,304,602,0.9444444444444444,0.7030516431924883,0.29694835680751175,0.05555555555555555,0.16776315789473684,0.9950166112956811,0.717439293598234,0.2849162011173184,0.8846153846153846,1.0,0.2689640683859751,0.33019890950916847
0.6648912906101162,51,600,252,3,906,54,852,303,603,0.9444444444444444,0.704225352112676,0.29577464788732394,0.05555555555555555,0.16831683168316833,0.9950248756218906,0.7185430463576159,0.2857142857142857,0.8846153846153846,1.0,0.2689561013979051,0.3278011758282581
0.6659981242055002,51,601,251,3,906,54,852,302,604,0.9444444444444444,0.7053990610328639,0.29460093896713613,0.05555555555555555,0.16887417218543047,0.9950331125827815,0.7196467991169978,0.28651685393258425,0.8846153846153846,1.0,0.26731211479758576,0.3273704015869367
0.6668288011443361,51,602,250,3,906,54,852,301,605,0.9444444444444444,0.7065727699530516,0.2934272300469484,0.05555555555555555,0.16943521594684385,0.9950413223140496,0.7207505518763797,0.28732394366197184,0.8846153846153846,1.0,0.2661161318901326,0.3268610697359512
0.6684303601295305,51,603,249,3,906,54,852,300,606,0.9444444444444444,0.7077464788732394,0.29225352112676056,0.05555555555555555,0.17,0.995049504950495,0.7218543046357616,0.288135593220339,0.8846153846153846,1.0,0.2646361975582865,0.3260901799989685
0.6708287505334078,51,604,248,3,906,54,852,299,607,0.9444444444444444,0.7089201877934272,0.29107981220657275,0.05555555555555555,0.1705685618729097,0.9950576606260296,0.7229580573951435,0.28895184135977336,0.8846153846153846,1.0,0.2636435869667577,0.324943475253507
0.6714628297362111,51,604,248,3,906,54,852,299,607,0.9444444444444444,0.7089201877934272,0.29107981220657275,0.05555555555555555,0.1705685618729097,0.9950576606260296,0.7229580573951435,0.28895184135977336,0.8846153846153846,1.0,0.2636435869667577,0.324943475253507
0.6734465397426995,51,607,245,3,906,54,852,296,610,0.9444444444444444,0.7124413145539906,0.2875586854460094,0.05555555555555555,0.17229729729729729,0.9950819672131147,0.7262693156732892,0.2914285714285714,0.8846153846153846,1.0,0.26002252284297184,0.3215547703180212
0.6739804254458985,51,608,244,3,906,54,852,295,611,0.9444444444444444,0.7136150234741784,0.2863849765258216,0.05555555555555555,0.17288135593220338,0.9950900163666121,0.7273730684326711,0.2922636103151863,0.8846153846153846,1.0,0.25859821604058025,0.3211520431513566
0.6749500613994766,51,609,243,3,906,54,852,294,612,0.9444444444444444,0.7147887323943662,0.2852112676056338,0.05555555555555555,0.17346938775510204,0.9950980392156863,0.7284768211920529,0.29310344827586204,0.8846153846153846,1.0,0.2573384184204811,0.3198637154363587
0.6755447941888619,51,609,243,3,906,54,852,294,612,0.9444444444444444,0.7147887323943662,0.2852112676056338,0.05555555555555555,0.17346938775510204,0.9950980392156863,0.7284768211920529,0.29310344827586204,0.8846153846153846,1.0,0.2573384184204811,0.3198637154363587
0.6761593732480297,51,611,241,3,906,54,852,292,614,0.9444444444444444,0.7171361502347418,0.2828638497652582,0.05555555555555555,0.17465753424657535,0.995114006514658,0.7306843267108167,0.2947976878612717,0.8846153846153846,1.0,0.25700853075418384,0.316418223729445
0.6774930113745903,51,612,240,3,906,54,852,291,615,0.9444444444444444,0.7183098591549296,0.28169014084507044,0.05555555555555555,0.17525773195876287,0.9951219512195122,0.7317880794701986,0.2956521739130435,0.8846153846153846,1.0,0.25508982035928146,0.3154314882333444
0.6811972771548439,51,613,239,3,906,54,852,290,616,0.9444444444444444,0.7194835680751174,0.2805164319248826,0.05555555555555555,0.17586206896551723,0.9951298701298701,0.7328918322295805,0.29651162790697677,0.8846153846153846,1.0,0.25348796834625326,0.3147317603155153
0.6822385678659662,51,614,238,3,906,54,852,289,617,0.9444444444444444,0.7206572769953051,0.2793427230046948,0.05555555555555555,0.17647058823529413,0.9951377633711507,0.7339955849889624,0.29737609329446063,0.8846153846153846,1.0,0.25236803022692034,0.3132271759597069
0.6832846929900325,51,616,236,3,906,54,852,287,619,0.9444444444444444,0.7230046948356808,0.27699530516431925,0.05555555555555555,0.17770034843205576,0.9951534733441034,0.7362030905077263,0.2991202346041056,0.8846153846153846,1.0,0.25029512470223936,0.30939483617553826
0.6844014510278114,51,616,236,3,906,54,852,287,619,0.9444444444444444,0.7230046948356808,0.27699530516431925,0.05555555555555555,0.17770034843205576,0.9951534733441034,0.7362030905077263,0.2991202346041056,0.8846153846153846,1.0,0.25029512470223936,0.30939483617553826
0.6844878889553212,51,618,234,3,906,54,852,285,621,0.9444444444444444,0.7253521126760564,0.2746478873239437,0.05555555555555555,0.17894736842105263,0.9951690821256038,0.7384105960264901,0.3008849557522124,0.8846153846153846,1.0,0.24681193661494935,0.30814883226906686
0.6846833599595175,51,619,233,3,906,54,852,284,622,0.9444444444444444,0.7265258215962441,0.2734741784037559,0.05555555555555555,0.1795774647887324,0.9951768488745981,0.739514348785872,0.30177514792899407,0.8846153846153846,1.0,0.24552952087964008,0.30733090243841316
0.685031452592373,51,620,232,3,906,54,852,283,623,0.9444444444444444,0.7276995305164319,0.27230046948356806,0.05555555555555555,0.18021201413427562,0.9951845906902087,0.7406181015452539,0.3026706231454006,0.8846153846153846,1.0,0.24410287416053725,0.30653108642239074
0.6874850972141512,51,621,231,3,906,54,852,282,624,0.9444444444444444,0.7288732394366197,0.2711267605633803,0.05555555555555555,0.18085106382978725,0.9951923076923077,0.7417218543046358,0.30357142857142855,0.8846153846153846,1.0,0.24392986916536724,0.3044548949493423
0.6898555869935667,51,622,230,3,906,54,852,281,625,0.9444444444444444,0.7300469483568075,0.2699530516431925,0.05555555555555555,0.18149466192170818,0.9952,0.7428256070640177,0.3044776119402985,0.8846153846153846,1.0,0.2425279422113673,0.3037548479224776
0.6905468163603602,51,624,228,3,906,54,852,279,627,0.9444444444444444,0.7323943661971831,0.2676056338028169,0.05555555555555555,0.1827956989247312,0.9952153110047847,0.7450331125827815,0.3063063063063063,0.8846153846153846,1.0,0.2414190981432361,0.3010866674265739
0.6914560016554875,51,625,227,3,906,54,852,278,628,0.9444444444444444,0.7335680751173709,0.2664319248826291,0.05555555555555555,0.18345323741007194,0.9952229299363057,0.7461368653421634,0.3072289156626506,0.8846153846153846,1.0,0.2409885428907168,0.2994152046783626
0.6919771296901172,51,626,226,3,906,54,852,277,629,0.9444444444444444,0.7347417840375586,0.2652582159624413,0.05555555555555555,0.18411552346570398,0.9952305246422893,0.7472406181015453,0.3081570996978852,0.8846153846153846,1.0,0.23943537403667287,0.2987012366007201
0.6936163041804843,51,627,225,3,906,54,852,276,630,0.9444444444444444,0.7359154929577465,0.2640845070422535,0.05555555555555555,0.18478260869565216,0.9952380952380953,0.7483443708609272,0.3090909090909091,0.8846153846153846,1.0,0.23786279323513368,0.2978070145959301
0.6963654062290942,51,628,224,3,906,54,852,275,631,0.9444444444444444,0.7370892018779343,0.26291079812206575,0.05555555555555555,0.18545454545454546,0.9952456418383518,0.7494481236203091,0.3100303951367781,0.8846153846153846,1.0,0.23592616653485482,0.2974910394265233
0.6984271849339556,51,629,223,3,906,54,852,274,632,0.9444444444444444,0.7382629107981221,0.26173708920187794,0.05555555555555555,0.18613138686131386,0.995253164556962,0.7505518763796909,0.31097560975609756,0.8846153846153846,1.0,0.23431952662721894,0.2966944699015018
0.6994307908494163,51,630,222,3,906,54,852,273,633,0.9444444444444444,0.7394366197183099,0.2605633802816901,0.05555555555555555,0.18681318681318682,0.995260663507109,0.7516556291390728,0.3119266055045872,0.8846153846153846,1.0,0.23352316932854833,0.29552056737588644
0.7013498440692212,51,631,221,3,906,54,852,272,634,0.9444444444444444,0.7406103286384976,0.25938967136150237,0.05555555555555555,0.1875,0.9952681388012619,0.7527593818984547,0.3128834355828221,0.8846153846153846,1.0,0.23140448534075525,0.2953508138171706
0.7018689057873974,51,633,219,3,906,54,852,270,636,0.9444444444444444,0.7429577464788732,0.25704225352112675,0.05555555555555555,0.18888888888888888,0.9952830188679245,0.7549668874172185,0.3148148148148148,0.8846153846153846,1.0,0.22800776775486828,0.2935775388885436
0.7050359712230215,51,633,219,3,906,54,852,270,636,0.9444444444444444,0.7429577464788732,0.25704225352112675,0.05555555555555555,0.18888888888888888,0.9952830188679245,0.7549668874172185,0.3148148148148148,0.8846153846153846,1.0,0.22800776775486828,0.2935775388885436
0.7052113803462724,51,635,217,3,906,54,852,268,638,0.9444444444444444,0.7453051643192489,0.2546948356807512,0.05555555555555555,0.19029850746268656,0.9952978056426333,0.7571743929359823,0.3167701863354037,0.8846153846153846,1.0,0.22618762816131238,0.2892561983471074
0.7055288461538461,51,635,217,3,906,54,852,268,638,0.9444444444444444,0.7453051643192489,0.2546948356807512,0.05555555555555555,0.19029850746268656,0.9952978056426333,0.7571743929359823,0.3167701863354037,0.8846153846153846,1.0,0.22618762816131238,0.2892561983471074
0.7056616340722989,51,637,215,3,906,54,852,266,640,0.9444444444444444,0.7476525821596244,0.25234741784037557,0.05555555555555555,0.19172932330827067,0.9953125,0.7593818984547461,0.31875,0.8846153846153846,1.0,0.222218992248062,0.28776026365400836
0.7067121779331609,51,638,214,3,906,54,852,265,641,0.9444444444444444,0.7488262910798122,0.2511737089201878,0.05555555555555555,0.19245283018867926,0.9953198127925117,0.760485651214128,0.31974921630094044,0.8846153846153846,1.0,0.2216802925989673,0.28655442369364265
